"all_star_status" "team_id" "team_full_name" "link" "season" "team_code" "file_code" "team_abbreviation" "team_name" "first_year_of_play" "short_name" "franchise_name" "club_name" "active" "venue_id" "venue_name" "venue_link" "league_id" "league_name" "league_link" "sport_id" "sport_link" "sport_name" "location_name" "spring_venue_id" "spring_venue_link" "division_id" "division_name" "division_link" "spring_league_id" "spring_league_name" "spring_league_link" "spring_league_abbreviation"
"2328" "N" 135 "San Diego Padres" "/api/v1/teams/135" 2000 "sdn" "sd" "SD" "Padres" "1968" "San Diego" "San Diego" "Padres" TRUE 28 "Qualcomm Stadium" "/api/v1/venues/28" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "San Diego" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2329" "N" 136 "Seattle Mariners" "/api/v1/teams/136" 2000 "sea" "sea" "SEA" "Mariners" "1977" "Seattle" "Seattle" "Mariners" TRUE 680 "Safeco Field" "/api/v1/venues/680" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Seattle" NA NA 200 "American League West" "/api/v1/divisions/200" 114 "Cactus League" "/api/v1/league/114" "CL"
"2330" "N" 137 "San Francisco Giants" "/api/v1/teams/137" 2000 "sfn" "sf" "SF" "Giants" "1883" "San Francisco" "San Francisco" "Giants" TRUE 2395 "PacBell Park" "/api/v1/venues/2395" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "San Francisco" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2331" "N" 138 "St. Louis Cardinals" "/api/v1/teams/138" 2000 "sln" "stl" "STL" "Cardinals" "1892" "St. Louis" "St. Louis" "Cardinals" TRUE 30 "Busch Stadium" "/api/v1/venues/30" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "St. Louis" NA NA 205 "National League Central" "/api/v1/divisions/205" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2332" "N" 139 "Tampa Bay Devil Rays" "/api/v1/teams/139" 2000 "tba" "tb" "TB" "Devil Rays" "1996" "Tampa Bay" "Tampa Bay" "Devil Rays" TRUE 12 "Tropicana Field" "/api/v1/venues/12" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "St. Petersburg" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2333" "N" 140 "Texas Rangers" "/api/v1/teams/140" 2000 "tex" "tex" "TEX" "Rangers" "1961" "Texas" "Texas" "Rangers" TRUE 13 "The Ballpark at Arlington" "/api/v1/venues/13" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Arlington" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"2334" "N" 141 "Toronto Blue Jays" "/api/v1/teams/141" 2000 "tor" "tor" "TOR" "Blue Jays" "1977" "Toronto" "Toronto" "Blue Jays" TRUE 14 "SkyDome" "/api/v1/venues/14" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Toronto" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2335" "N" 142 "Minnesota Twins" "/api/v1/teams/142" 2000 "min" "min" "MIN" "Twins" "1901" "Minnesota" "Minnesota" "Twins" TRUE 8 "Hubert H. Humphrey Metrodome" "/api/v1/venues/8" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Minneapolis" NA NA 202 "American League Central" "/api/v1/divisions/202" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2336" "N" 143 "Philadelphia Phillies" "/api/v1/teams/143" 2000 "phi" "phi" "PHI" "Phillies" "1883" "Philadelphia" "Philadelphia" "Phillies" TRUE 26 "Veterans Stadium" "/api/v1/venues/26" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Philadelphia" 2525 "/api/v1/venues/2525" 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2337" "N" 144 "Atlanta Braves" "/api/v1/teams/144" 2000 "atl" "atl" "ATL" "Braves" "1871" "Atlanta" "Atlanta" "Braves" TRUE 16 "Turner Field" "/api/v1/venues/16" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Atlanta" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2338" "N" 145 "Chicago White Sox" "/api/v1/teams/145" 2000 "cha" "cws" "CWS" "White Sox" "1901" "Chi White Sox" "Chicago" "White Sox" TRUE 4 "Comiskey Park" "/api/v1/venues/4" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA 202 "American League Central" "/api/v1/divisions/202" 114 "Cactus League" "/api/v1/league/114" "CL"
"2339" "N" 146 "Florida Marlins" "/api/v1/teams/146" 2000 "flo" "fla" "FLA" "Marlins" "1991" "Florida" "Florida" "Marlins" TRUE 20 "Pro Player Stadium" "/api/v1/venues/20" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Miami" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2340" "N" 147 "New York Yankees" "/api/v1/teams/147" 2000 "nya" "nyy" "NYY" "Yankees" "1903" "NY Yankees" "New York" "Yankees" TRUE 9 "Yankee Stadium" "/api/v1/venues/9" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Bronx" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2341" "N" 158 "Milwaukee Brewers" "/api/v1/teams/158" 2000 "mil" "mil" "MIL" "Brewers" "1968" "Milwaukee" "Milwaukee" "Brewers" TRUE 23 "Milwaukee County Stadium" "/api/v1/venues/23" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Milwaukee" NA NA 205 "National League Central" "/api/v1/divisions/205" 114 "Cactus League" "/api/v1/league/114" "CL"
"2342" "N" 108 "Anaheim Angels" "/api/v1/teams/108" 2000 "ana" "ana" "ANA" "Angels" "1961" "Anaheim" "Anaheim" "Angels" TRUE 1 "Edison International Field" "/api/v1/venues/1" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Anaheim" NA NA 200 "American League West" "/api/v1/divisions/200" 114 "Cactus League" "/api/v1/league/114" "CL"
"2343" "N" 109 "Arizona Diamondbacks" "/api/v1/teams/109" 2000 "ari" "ari" "AZ" "Diamondbacks" "1996" "Arizona" "Arizona" "Diamondbacks" TRUE 15 "Bank One Ballpark" "/api/v1/venues/15" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Phoenix" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2344" "N" 110 "Baltimore Orioles" "/api/v1/teams/110" 2000 "bal" "bal" "BAL" "Orioles" "1901" "Baltimore" "Baltimore" "Orioles" TRUE 2 "Oriole Park at Camden Yards" "/api/v1/venues/2" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Baltimore" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2345" "N" 111 "Boston Red Sox" "/api/v1/teams/111" 2000 "bos" "bos" "BOS" "Red Sox" "1901" "Boston" "Boston" "Red Sox" TRUE 3 "Fenway Park" "/api/v1/venues/3" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Boston" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2346" "N" 112 "Chicago Cubs" "/api/v1/teams/112" 2000 "chn" "chc" "CHC" "Cubs" "1874" "Chi Cubs" "Chicago" "Cubs" TRUE 17 "Wrigley Field" "/api/v1/venues/17" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA 205 "National League Central" "/api/v1/divisions/205" 114 "Cactus League" "/api/v1/league/114" "CL"
"2347" "N" 113 "Cincinnati Reds" "/api/v1/teams/113" 2000 "cin" "cin" "CIN" "Reds" "1882" "Cincinnati" "Cincinnati" "Reds" TRUE 18 "Cinergy Field" "/api/v1/venues/18" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Cincinnati" NA NA 205 "National League Central" "/api/v1/divisions/205" NA NA NA NA
"2348" "N" 114 "Cleveland Indians" "/api/v1/teams/114" 2000 "cle" "cle" "CLE" "Indians" "1901" "Cleveland" "Cleveland" "Indians" TRUE 5 "Jacobs Field" "/api/v1/venues/5" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Cleveland" NA NA 202 "American League Central" "/api/v1/divisions/202" NA NA NA NA
"2349" "N" 115 "Colorado Rockies" "/api/v1/teams/115" 2000 "col" "col" "COL" "Rockies" "1992" "Colorado" "Colorado" "Rockies" TRUE 19 "Coors Field" "/api/v1/venues/19" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Denver" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2350" "N" 116 "Detroit Tigers" "/api/v1/teams/116" 2000 "det" "det" "DET" "Tigers" "1901" "Detroit" "Detroit" "Tigers" TRUE 2394 "Comerica Park" "/api/v1/venues/2394" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Detroit" NA NA 202 "American League Central" "/api/v1/divisions/202" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2351" "N" 117 "Houston Astros" "/api/v1/teams/117" 2000 "hou" "hou" "HOU" "Astros" "1962" "Houston" "Houston" "Astros" TRUE 2392 "Enron Field" "/api/v1/venues/2392" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Houston" NA NA 205 "National League Central" "/api/v1/divisions/205" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2352" "N" 118 "Kansas City Royals" "/api/v1/teams/118" 2000 "kca" "kc" "KC" "Royals" "1968" "Kansas City" "Kansas City" "Royals" TRUE 7 "Kauffman Stadium" "/api/v1/venues/7" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Kansas City" NA NA 202 "American League Central" "/api/v1/divisions/202" NA NA NA NA
"2353" "N" 119 "Los Angeles Dodgers" "/api/v1/teams/119" 2000 "lan" "la" "LA" "Dodgers" "1884" "Los Angeles" "Los Angeles" "Dodgers" TRUE 22 "Dodger Stadium" "/api/v1/venues/22" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Los Angeles" NA NA 203 "National League West" "/api/v1/divisions/203" NA NA NA NA
"2354" "N" 120 "Montreal Expos" "/api/v1/teams/120" 2000 "mon" "mon" "MON" "Expos" "1968" "Montreal" "Montreal" "Expos" TRUE 24 "Olympic Stadium" "/api/v1/venues/24" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Montreal" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2355" "N" 121 "New York Mets" "/api/v1/teams/121" 2000 "nyn" "nym" "NYM" "Mets" "1962" "NY Mets" "New York" "Mets" TRUE 25 "Shea Stadium" "/api/v1/venues/25" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Flushing" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2356" "N" 133 "Oakland Athletics" "/api/v1/teams/133" 2001 "oak" "oak" "OAK" "Athletics" "1901" "Oakland" "Oakland" "Athletics" TRUE 10 "Network Associates Coliseum" "/api/v1/venues/10" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Oakland" NA NA 200 "American League West" "/api/v1/divisions/200" 114 "Cactus League" "/api/v1/league/114" "CL"
"2357" "N" 134 "Pittsburgh Pirates" "/api/v1/teams/134" 2001 "pit" "pit" "PIT" "Pirates" "1882" "Pittsburgh" "Pittsburgh" "Pirates" TRUE 31 "PNC Park" "/api/v1/venues/31" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Pittsburgh" NA NA 205 "National League Central" "/api/v1/divisions/205" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2358" "N" 135 "San Diego Padres" "/api/v1/teams/135" 2001 "sdn" "sd" "SD" "Padres" "1968" "San Diego" "San Diego" "Padres" TRUE 28 "Qualcomm Stadium" "/api/v1/venues/28" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "San Diego" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2359" "N" 136 "Seattle Mariners" "/api/v1/teams/136" 2001 "sea" "sea" "SEA" "Mariners" "1977" "Seattle" "Seattle" "Mariners" TRUE 680 "Safeco Field" "/api/v1/venues/680" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Seattle" NA NA 200 "American League West" "/api/v1/divisions/200" 114 "Cactus League" "/api/v1/league/114" "CL"
"2360" "N" 137 "San Francisco Giants" "/api/v1/teams/137" 2001 "sfn" "sf" "SF" "Giants" "1883" "San Francisco" "San Francisco" "Giants" TRUE 2395 "PacBell Park" "/api/v1/venues/2395" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "San Francisco" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2361" "N" 138 "St. Louis Cardinals" "/api/v1/teams/138" 2001 "sln" "stl" "STL" "Cardinals" "1892" "St. Louis" "St. Louis" "Cardinals" TRUE 30 "Busch Stadium" "/api/v1/venues/30" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "St. Louis" NA NA 205 "National League Central" "/api/v1/divisions/205" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2362" "N" 139 "Tampa Bay Devil Rays" "/api/v1/teams/139" 2001 "tba" "tb" "TB" "Devil Rays" "1996" "Tampa Bay" "Tampa Bay" "Devil Rays" TRUE 12 "Tropicana Field" "/api/v1/venues/12" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "St. Petersburg" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2363" "N" 140 "Texas Rangers" "/api/v1/teams/140" 2001 "tex" "tex" "TEX" "Rangers" "1961" "Texas" "Texas" "Rangers" TRUE 13 "The Ballpark at Arlington" "/api/v1/venues/13" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Arlington" NA NA 200 "American League West" "/api/v1/divisions/200" NA NA NA NA
"2364" "N" 141 "Toronto Blue Jays" "/api/v1/teams/141" 2001 "tor" "tor" "TOR" "Blue Jays" "1977" "Toronto" "Toronto" "Blue Jays" TRUE 14 "SkyDome" "/api/v1/venues/14" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Toronto" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2365" "N" 142 "Minnesota Twins" "/api/v1/teams/142" 2001 "min" "min" "MIN" "Twins" "1901" "Minnesota" "Minnesota" "Twins" TRUE 8 "Hubert H. Humphrey Metrodome" "/api/v1/venues/8" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Minneapolis" NA NA 202 "American League Central" "/api/v1/divisions/202" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2366" "N" 143 "Philadelphia Phillies" "/api/v1/teams/143" 2001 "phi" "phi" "PHI" "Phillies" "1883" "Philadelphia" "Philadelphia" "Phillies" TRUE 26 "Veterans Stadium" "/api/v1/venues/26" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Philadelphia" 2525 "/api/v1/venues/2525" 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2367" "N" 144 "Atlanta Braves" "/api/v1/teams/144" 2001 "atl" "atl" "ATL" "Braves" "1871" "Atlanta" "Atlanta" "Braves" TRUE 16 "Turner Field" "/api/v1/venues/16" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Atlanta" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2368" "N" 145 "Chicago White Sox" "/api/v1/teams/145" 2001 "cha" "cws" "CWS" "White Sox" "1901" "Chi White Sox" "Chicago" "White Sox" TRUE 4 "Comiskey Park" "/api/v1/venues/4" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA 202 "American League Central" "/api/v1/divisions/202" 114 "Cactus League" "/api/v1/league/114" "CL"
"2369" "N" 146 "Florida Marlins" "/api/v1/teams/146" 2001 "flo" "fla" "FLA" "Marlins" "1991" "Florida" "Florida" "Marlins" TRUE 20 "Pro Player Stadium" "/api/v1/venues/20" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Miami" NA NA 204 "National League East" "/api/v1/divisions/204" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2370" "N" 147 "New York Yankees" "/api/v1/teams/147" 2001 "nya" "nyy" "NYY" "Yankees" "1903" "NY Yankees" "New York" "Yankees" TRUE 9 "Yankee Stadium" "/api/v1/venues/9" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Bronx" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2371" "N" 158 "Milwaukee Brewers" "/api/v1/teams/158" 2001 "mil" "mil" "MIL" "Brewers" "1968" "Milwaukee" "Milwaukee" "Brewers" TRUE 32 "Miller Park" "/api/v1/venues/32" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Milwaukee" NA NA 205 "National League Central" "/api/v1/divisions/205" 114 "Cactus League" "/api/v1/league/114" "CL"
"2372" "N" 108 "Anaheim Angels" "/api/v1/teams/108" 2001 "ana" "ana" "ANA" "Angels" "1961" "Anaheim" "Anaheim" "Angels" TRUE 1 "Edison International Field" "/api/v1/venues/1" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Anaheim" NA NA 200 "American League West" "/api/v1/divisions/200" 114 "Cactus League" "/api/v1/league/114" "CL"
"2373" "N" 109 "Arizona Diamondbacks" "/api/v1/teams/109" 2001 "ari" "ari" "AZ" "Diamondbacks" "1996" "Arizona" "Arizona" "Diamondbacks" TRUE 15 "Bank One Ballpark" "/api/v1/venues/15" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Phoenix" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2374" "N" 110 "Baltimore Orioles" "/api/v1/teams/110" 2001 "bal" "bal" "BAL" "Orioles" "1901" "Baltimore" "Baltimore" "Orioles" TRUE 2 "Oriole Park at Camden Yards" "/api/v1/venues/2" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Baltimore" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2375" "N" 111 "Boston Red Sox" "/api/v1/teams/111" 2001 "bos" "bos" "BOS" "Red Sox" "1901" "Boston" "Boston" "Red Sox" TRUE 3 "Fenway Park" "/api/v1/venues/3" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Boston" NA NA 201 "American League East" "/api/v1/divisions/201" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2376" "N" 112 "Chicago Cubs" "/api/v1/teams/112" 2001 "chn" "chc" "CHC" "Cubs" "1874" "Chi Cubs" "Chicago" "Cubs" TRUE 17 "Wrigley Field" "/api/v1/venues/17" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Chicago" NA NA 205 "National League Central" "/api/v1/divisions/205" 114 "Cactus League" "/api/v1/league/114" "CL"
"2377" "N" 113 "Cincinnati Reds" "/api/v1/teams/113" 2001 "cin" "cin" "CIN" "Reds" "1882" "Cincinnati" "Cincinnati" "Reds" TRUE 18 "Cinergy Field" "/api/v1/venues/18" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Cincinnati" NA NA 205 "National League Central" "/api/v1/divisions/205" NA NA NA NA
"2378" "N" 114 "Cleveland Indians" "/api/v1/teams/114" 2001 "cle" "cle" "CLE" "Indians" "1901" "Cleveland" "Cleveland" "Indians" TRUE 5 "Jacobs Field" "/api/v1/venues/5" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Cleveland" NA NA 202 "American League Central" "/api/v1/divisions/202" NA NA NA NA
"2379" "N" 115 "Colorado Rockies" "/api/v1/teams/115" 2001 "col" "col" "COL" "Rockies" "1992" "Colorado" "Colorado" "Rockies" TRUE 19 "Coors Field" "/api/v1/venues/19" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Denver" NA NA 203 "National League West" "/api/v1/divisions/203" 114 "Cactus League" "/api/v1/league/114" "CL"
"2380" "N" 116 "Detroit Tigers" "/api/v1/teams/116" 2001 "det" "det" "DET" "Tigers" "1901" "Detroit" "Detroit" "Tigers" TRUE 2394 "Comerica Park" "/api/v1/venues/2394" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Detroit" NA NA 202 "American League Central" "/api/v1/divisions/202" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2381" "N" 117 "Houston Astros" "/api/v1/teams/117" 2001 "hou" "hou" "HOU" "Astros" "1962" "Houston" "Houston" "Astros" TRUE 2392 "Enron Field" "/api/v1/venues/2392" 104 "National League" "/api/v1/league/104" 1 "/api/v1/sports/1" "Major League Baseball" "Houston" NA NA 205 "National League Central" "/api/v1/divisions/205" 115 "Grapefruit League" "/api/v1/league/115" "GL"
"2382" "N" 118 "Kansas City Royals" "/api/v1/teams/118" 2001 "kca" "kc" "KC" "Royals" "1968" "Kansas City" "Kansas City" "Royals" TRUE 7 "Kauffman Stadium" "/api/v1/venues/7" 103 "American League" "/api/v1/league/103" 1 "/api/v1/sports/1" "Major League Baseball" "Kansas City" NA NA 202 "American League Central" "/api/v1/divisions/202" NA NA NA NA
